Customer Id,Gender,Age,City,Signup Date,Order Id,Order Date,Restaurant Name,Dish Name,Category,Quantity,Price,Payment Method,Order Frequency,Last Order Date,Loyalty Points,Churned,Rating,Rating Date,Delivery Status
C4479,Male,Teenager,Peshawar,"November 7, 2024",O8479,"June 2, 2024",McDonald's,Burger,Dessert,2,$737.89,Cash,12,"September 3, 2024",107,Inactive,2,"November 2, 2024",Delayed
C6399,Female,Senior,Islamabad,"September 5, 2023",O10399,"June 3, 2024",McDonald's,Pasta,Fast Food,4,"$1,372.11",Card,35,"October 12, 2024",491,Active,2,"January 2, 2025",Cancelled
C2628,Male,Adult,Lahore,"August 1, 2024",O6628,"June 3, 2024",McDonald's,Burger,Italian,3,"$1,041.28",Card,26,"January 8, 2025",338,Inactive,1,"August 21, 2025",Cancelled
C3599,Male,Senior,Multan,"August 25, 2024",O7599,"June 3, 2024",McDonald's,Sandwich,Fast Food,3,$612.37,Card,12,"March 9, 2025",414,Active,2,"April 14, 2025",Cancelled
C5234,Female,Teenager,Karachi,"January 8, 2025",O9234,"June 3, 2024",McDonald's,Burger,Chinese,5,$548.10,Cash,35,"May 25, 2025",182,Inactive,2,"May 20, 2025",Cancelled
C3359,Other,Teenager,Islamabad,"August 11, 2024",O7359,"June 4, 2024",McDonald's,Pizza,Dessert,5,$300.03,Cash,3,"July 27, 2025",341,Active,1,"May 31, 2025",Delayed
C2821,Male,Senior,Peshawar,"February 3, 2025",O6821,"June 6, 2024",McDonald's,Fries,Chinese,1,$186.75,Wallet,29,"January 29, 2025",88,Inactive,3,"December 6, 2024",Delivered
C2014,Male,Senior,Karachi,"September 2, 2023",O6014,"June 6, 2024",McDonald's,Pasta,Continental,1,$252.64,Card,29,"March 2, 2025",286,Active,5,"April 29, 2025",Delivered
C3933,Other,Adult,Karachi,"July 18, 2024",O7933,"June 6, 2024",McDonald's,Sandwich,Continental,5,$300.25,Cash,42,"June 20, 2025",190,Inactive,3,"July 7, 2025",Delivered
C5987,Male,Teenager,Karachi,"May 20, 2025",O9987,"June 8, 2024",McDonald's,Pizza,Continental,1,"$1,485.59",Cash,43,"May 5, 2025",45,Active,1,"June 14, 2025",Delivered
C6650,Male,Senior,Islamabad,"September 2, 2024",O10650,"June 13, 2024",McDonald's,Burger,Fast Food,1,$473.07,Card,22,"October 22, 2024",202,Active,3,"October 25, 2024",Delivered
C5730,Other,Senior,Lahore,"June 17, 2024",O9730,"June 13, 2024",McDonald's,Pizza,Fast Food,4,"$1,385.50",Wallet,1,"December 14, 2024",305,Active,5,"February 12, 2025",Delayed
C1669,Male,Teenager,Peshawar,"December 30, 2023",O5669,"June 13, 2024",McDonald's,Sandwich,Continental,4,$983.07,Card,18,"November 9, 2024",89,Inactive,2,"April 22, 2025",Delayed
C2132,Other,Senior,Karachi,"June 9, 2025",O6132,"June 15, 2024",McDonald's,Burger,Continental,1,"$1,298.15",Card,19,"June 11, 2025",196,Active,5,"October 5, 2024",Delivered
C3946,Other,Adult,Karachi,"July 20, 2025",O7946,"June 16, 2024",McDonald's,Pizza,Fast Food,3,"$1,097.71",Cash,35,"January 23, 2025",7,Active,3,"May 6, 2025",Delayed
C5076,Male,Teenager,Multan,"May 19, 2024",O9076,"June 16, 2024",McDonald's,Pasta,Dessert,2,$341.84,Wallet,35,"September 17, 2024",192,Active,4,"December 17, 2024",Delivered
C6907,Other,Adult,Lahore,"February 12, 2024",O10907,"June 16, 2024",McDonald's,Fries,Dessert,1,"$1,118.93",Cash,10,"May 17, 2025",360,Inactive,1,"June 14, 2025",Delivered
C1864,Female,Teenager,Lahore,"November 25, 2023",O5864,"June 16, 2024",McDonald's,Burger,Dessert,1,"$1,325.11",Cash,31,"April 3, 2025",102,Inactive,1,"August 28, 2024",Cancelled
C3215,Female,Senior,Lahore,"May 26, 2025",O7215,"June 17, 2024",McDonald's,Pizza,Continental,3,$586.33,Card,41,"September 24, 2024",465,Active,3,"April 10, 2025",Delivered
C4987,Male,Senior,Peshawar,"December 13, 2023",O8987,"June 17, 2024",McDonald's,Pasta,Continental,5,"$1,268.09",Card,29,"March 20, 2025",352,Active,2,"April 16, 2025",Delayed
C3037,Female,Adult,Karachi,"January 11, 2024",O7037,"June 18, 2024",McDonald's,Burger,Fast Food,5,"$1,371.51",Cash,18,"December 25, 2024",129,Inactive,3,"April 19, 2025",Delayed
C6475,Female,Senior,Multan,"January 1, 2025",O10475,"June 19, 2024",McDonald's,Pasta,Continental,3,$183.44,Cash,7,"October 6, 2024",448,Inactive,1,"March 27, 2025",Cancelled
C1914,Male,Teenager,Multan,"October 17, 2024",O5914,"June 19, 2024",McDonald's,Sandwich,Chinese,1,"$1,022.84",Wallet,30,"November 17, 2024",460,Inactive,2,"October 29, 2024",Cancelled
C4291,Male,Teenager,Karachi,"September 25, 2024",O8291,"June 21, 2024",McDonald's,Pizza,Continental,2,$843.83,Card,6,"February 26, 2025",131,Active,4,"April 2, 2025",Delivered
C2591,Male,Senior,Peshawar,"June 17, 2024",O6591,"June 21, 2024",McDonald's,Burger,Italian,3,$981.66,Card,46,"November 11, 2024",173,Active,5,"September 27, 2024",Cancelled
C6048,Female,Teenager,Multan,"March 10, 2024",O10048,"June 21, 2024",McDonald's,Fries,Dessert,5,$655.51,Card,42,"November 11, 2024",298,Active,1,"January 5, 2025",Delayed
C2279,Female,Teenager,Lahore,"May 22, 2025",O6279,"June 22, 2024",McDonald's,Sandwich,Italian,1,"$1,161.05",Cash,22,"September 28, 2024",158,Inactive,4,"August 25, 2024",Cancelled
C3167,Other,Senior,Multan,"April 28, 2025",O7167,"June 22, 2024",McDonald's,Pizza,Fast Food,4,$452.06,Wallet,14,"October 18, 2024",416,Active,4,"October 16, 2024",Delivered
C3619,Female,Senior,Karachi,"December 24, 2023",O7619,"June 23, 2024",McDonald's,Burger,Continental,3,$959.58,Wallet,46,"April 18, 2025",120,Active,1,"February 24, 2025",Cancelled
C4125,Male,Teenager,Lahore,"November 8, 2024",O8125,"June 23, 2024",McDonald's,Pizza,Chinese,5,$138.81,Card,25,"February 20, 2025",72,Inactive,2,"January 31, 2025",Cancelled
C4126,Male,Adult,Karachi,"August 20, 2024",O8126,"June 25, 2024",McDonald's,Sandwich,Italian,5,"$1,149.15",Wallet,49,"October 25, 2024",275,Active,1,"November 6, 2024",Delivered
C2787,Other,Senior,Islamabad,"May 7, 2024",O6787,"June 26, 2024",McDonald's,Pizza,Chinese,3,"$1,268.03",Wallet,15,"July 25, 2025",170,Inactive,3,"September 4, 2024",Delivered
C4927,Female,Senior,Multan,"February 29, 2024",O8927,"June 27, 2024",McDonald's,Sandwich,Italian,3,"$1,010.54",Wallet,1,"March 22, 2025",459,Inactive,5,"May 23, 2025",Delayed
C1468,Male,Adult,Lahore,"November 6, 2024",O5468,"June 27, 2024",McDonald's,Sandwich,Italian,4,$552.65,Cash,39,"December 6, 2024",381,Inactive,5,"April 15, 2025",Cancelled
C5438,Female,Teenager,Lahore,"June 2, 2024",O9438,"June 27, 2024",McDonald's,Sandwich,Fast Food,5,$466.66,Card,12,"October 19, 2024",51,Inactive,4,"October 22, 2024",Cancelled
C4919,Male,Senior,Karachi,"February 13, 2025",O8919,"June 29, 2024",McDonald's,Sandwich,Italian,5,"$1,480.35",Cash,37,"June 10, 2025",388,Inactive,4,"September 11, 2024",Delivered
C5156,Female,Senior,Multan,"November 19, 2024",O9156,"June 29, 2024",McDonald's,Burger,Continental,5,"$1,046.93",Card,34,"August 4, 2025",409,Inactive,4,"October 16, 2024",Delivered
C3549,Female,Senior,Karachi,"August 24, 2024",O7549,"June 29, 2024",McDonald's,Pasta,Continental,2,$997.38,Card,30,"March 31, 2025",121,Active,4,"February 6, 2025",Delivered
C3955,Male,Senior,Karachi,"March 4, 2024",O7955,"June 29, 2024",McDonald's,Fries,Fast Food,2,$863.79,Wallet,16,"December 5, 2024",481,Inactive,5,"December 14, 2024",Delayed
C4087,Male,Adult,Islamabad,"March 26, 2024",O8087,"June 30, 2024",McDonald's,Sandwich,Dessert,5,"$1,483.62",Cash,19,"November 3, 2024",472,Active,1,"March 5, 2025",Delivered
C5546,Female,Teenager,Islamabad,"July 2, 2025",O9546,"June 30, 2024",McDonald's,Pasta,Italian,2,$739.14,Wallet,48,"August 22, 2024",259,Inactive,4,"September 7, 2024",Cancelled
C4260,Other,Teenager,Islamabad,"June 6, 2024",O8260,"June 30, 2024",McDonald's,Sandwich,Continental,3,$185.06,Card,21,"November 6, 2024",110,Active,4,"July 26, 2025",Delayed
C1762,Other,Adult,Islamabad,"January 3, 2024",O5762,"July 1, 2024",McDonald's,Burger,Chinese,5,$320.54,Cash,8,"March 15, 2025",456,Active,4,"November 13, 2024",Cancelled
C6064,Male,Adult,Lahore,"December 14, 2024",O10064,"July 1, 2024",McDonald's,Pizza,Continental,2,"$1,198.59",Wallet,38,"February 11, 2025",338,Active,2,"October 12, 2024",Delivered
C4477,Other,Teenager,Peshawar,"January 28, 2024",O8477,"July 2, 2024",McDonald's,Pasta,Dessert,1,"$1,105.59",Wallet,42,"June 29, 2025",365,Active,3,"December 22, 2024",Delayed
C1308,Male,Senior,Multan,"September 7, 2024",O5308,"July 2, 2024",McDonald's,Fries,Italian,3,"$1,433.70",Wallet,36,"February 28, 2025",235,Active,2,"September 27, 2024",Delivered
C6645,Male,Senior,Multan,"July 19, 2025",O10645,"July 3, 2024",McDonald's,Pasta,Continental,3,"$1,372.90",Cash,45,"March 28, 2025",180,Active,4,"March 4, 2025",Cancelled
C6272,Other,Teenager,Peshawar,"April 27, 2025",O10272,"July 3, 2024",McDonald's,Sandwich,Dessert,5,"$1,444.62",Wallet,13,"July 14, 2025",354,Active,2,"August 17, 2025",Delayed
C6613,Female,Senior,Karachi,"March 24, 2025",O10613,"July 4, 2024",McDonald's,Sandwich,Fast Food,3,"$1,104.10",Wallet,9,"July 10, 2025",390,Active,2,"December 21, 2024",Cancelled
C6096,Male,Senior,Peshawar,"March 28, 2025",O10096,"July 5, 2024",McDonald's,Pasta,Fast Food,5,"$1,167.60",Wallet,42,"March 22, 2025",136,Active,4,"October 9, 2024",Delayed
C6947,Female,Adult,Peshawar,"March 7, 2024",O10947,"July 6, 2024",McDonald's,Pizza,Chinese,4,$749.90,Card,17,"March 9, 2025",189,Inactive,3,"August 19, 2025",Delayed
C4180,Female,Adult,Multan,"September 19, 2023",O8180,"July 7, 2024",McDonald's,Burger,Continental,1,"$1,180.57",Cash,27,"April 30, 2025",248,Active,4,"June 20, 2025",Delayed
C3064,Female,Adult,Multan,"September 17, 2023",O7064,"July 8, 2024",McDonald's,Fries,Continental,2,"$1,377.81",Card,36,"August 13, 2025",321,Inactive,5,"April 18, 2025",Cancelled
C4435,Other,Adult,Lahore,"October 17, 2024",O8435,"July 8, 2024",McDonald's,Burger,Dessert,3,"$1,087.84",Card,5,"November 19, 2024",183,Active,2,"November 23, 2024",Delayed
C5457,Other,Teenager,Islamabad,"December 27, 2024",O9457,"July 8, 2024",McDonald's,Pizza,Dessert,2,"$1,055.86",Card,28,"December 12, 2024",341,Inactive,3,"June 12, 2025",Delayed
C3780,Female,Adult,Lahore,"January 13, 2024",O7780,"July 9, 2024",McDonald's,Fries,Fast Food,3,$307.30,Wallet,2,"March 1, 2025",327,Inactive,3,"August 6, 2025",Cancelled
C4576,Other,Teenager,Multan,"January 16, 2024",O8576,"July 9, 2024",McDonald's,Burger,Fast Food,2,"$1,278.81",Card,18,"August 23, 2024",438,Active,1,"May 3, 2025",Cancelled
C3814,Female,Teenager,Multan,"March 5, 2024",O7814,"July 10, 2024",McDonald's,Pizza,Italian,1,$486.95,Card,45,"July 24, 2025",8,Inactive,3,"October 11, 2024",Delayed
C1817,Female,Senior,Lahore,"March 13, 2024",O5817,"July 10, 2024",McDonald's,Fries,Chinese,1,"$1,158.50",Wallet,39,"October 28, 2024",43,Inactive,1,"October 30, 2024",Delivered
C6287,Other,Teenager,Islamabad,"July 14, 2025",O10287,"July 11, 2024",McDonald's,Pasta,Dessert,1,"$1,147.61",Wallet,48,"August 2, 2025",215,Active,5,"August 7, 2025",Delayed
C6380,Male,Teenager,Karachi,"April 13, 2025",O10380,"July 11, 2024",McDonald's,Pizza,Italian,4,"$1,093.79",Cash,6,"December 17, 2024",98,Active,5,"August 2, 2025",Cancelled
C5433,Female,Teenager,Multan,"June 21, 2025",O9433,"July 11, 2024",McDonald's,Burger,Dessert,3,$188.09,Card,11,"October 14, 2024",370,Active,4,"March 12, 2025",Delivered
C1822,Other,Senior,Karachi,"February 22, 2025",O5822,"July 12, 2024",McDonald's,Burger,Dessert,2,"$1,402.26",Card,22,"April 9, 2025",267,Active,5,"February 13, 2025",Cancelled
C6238,Other,Adult,Lahore,"January 16, 2024",O10238,"July 12, 2024",McDonald's,Sandwich,Continental,4,$386.98,Wallet,19,"December 3, 2024",340,Active,5,"July 23, 2025",Delayed
C4634,Male,Teenager,Islamabad,"September 30, 2024",O8634,"July 12, 2024",McDonald's,Sandwich,Italian,2,$425.66,Wallet,2,"March 4, 2025",71,Active,5,"December 23, 2024",Delivered
C4925,Male,Teenager,Lahore,"December 5, 2024",O8925,"July 13, 2024",McDonald's,Burger,Continental,3,$412.99,Wallet,11,"September 17, 2024",35,Inactive,1,"May 21, 2025",Delivered
C4102,Male,Teenager,Peshawar,"May 30, 2025",O8102,"July 15, 2024",McDonald's,Fries,Continental,2,$967.46,Card,32,"November 18, 2024",157,Active,4,"January 2, 2025",Delivered
C3045,Male,Teenager,Multan,"January 14, 2024",O7045,"July 16, 2024",McDonald's,Sandwich,Continental,5,$392.75,Card,46,"August 6, 2025",446,Active,3,"June 8, 2025",Cancelled
C5025,Male,Senior,Islamabad,"July 31, 2024",O9025,"July 16, 2024",McDonald's,Pasta,Italian,2,"$1,155.51",Card,40,"June 9, 2025",221,Inactive,1,"July 23, 2025",Cancelled
C3244,Male,Adult,Karachi,"October 15, 2024",O7244,"July 16, 2024",McDonald's,Pizza,Continental,5,"$1,222.56",Wallet,6,"March 23, 2025",490,Active,2,"September 7, 2024",Cancelled
C6629,Male,Senior,Islamabad,"October 27, 2023",O10629,"July 17, 2024",McDonald's,Sandwich,Italian,3,$858.29,Wallet,31,"November 7, 2024",208,Inactive,1,"June 9, 2025",Delayed
C2135,Other,Adult,Lahore,"June 10, 2024",O6135,"July 19, 2024",McDonald's,Pizza,Chinese,1,$860.91,Cash,29,"September 25, 2024",445,Active,4,"April 28, 2025",Cancelled
C3237,Female,Teenager,Karachi,"May 28, 2025",O7237,"July 19, 2024",McDonald's,Fries,Chinese,3,$199.97,Wallet,24,"July 8, 2025",38,Active,3,"December 4, 2024",Delayed
C6500,Other,Teenager,Islamabad,"November 23, 2024",O10500,"July 20, 2024",McDonald's,Pizza,Fast Food,3,"$1,165.10",Wallet,38,"November 23, 2024",344,Active,1,"January 29, 2025",Delayed
C1655,Other,Teenager,Multan,"November 28, 2024",O5655,"July 22, 2024",McDonald's,Pizza,Italian,1,$757.25,Wallet,19,"March 31, 2025",391,Inactive,3,"September 10, 2024",Cancelled
C1123,Male,Adult,Multan,"September 15, 2024",O5123,"July 23, 2024",McDonald's,Sandwich,Fast Food,3,$744.96,Cash,39,"March 25, 2025",471,Inactive,3,"June 12, 2025",Delayed
C6320,Other,Senior,Peshawar,"August 27, 2023",O10320,"July 23, 2024",McDonald's,Pizza,Fast Food,5,$476.57,Wallet,15,"March 11, 2025",330,Inactive,2,"December 16, 2024",Cancelled
C4553,Female,Senior,Peshawar,"March 9, 2024",O8553,"July 25, 2024",McDonald's,Sandwich,Dessert,2,$937.09,Wallet,31,"July 2, 2025",461,Active,5,"January 15, 2025",Delayed
C1824,Female,Adult,Lahore,"June 8, 2025",O5824,"July 25, 2024",McDonald's,Fries,Chinese,3,$923.28,Wallet,22,"July 20, 2025",245,Inactive,2,"July 7, 2025",Cancelled
C4166,Other,Adult,Multan,"September 25, 2024",O8166,"July 25, 2024",McDonald's,Pizza,Continental,3,$375.95,Wallet,12,"June 23, 2025",283,Inactive,5,"September 13, 2024",Cancelled
C5465,Female,Adult,Peshawar,"November 28, 2024",O9465,"July 26, 2024",McDonald's,Sandwich,Dessert,1,$847.46,Wallet,7,"May 22, 2025",279,Active,2,"November 24, 2024",Delayed
C2294,Male,Senior,Karachi,"January 17, 2024",O6294,"July 26, 2024",McDonald's,Burger,Dessert,5,$604.13,Cash,22,"May 25, 2025",316,Active,2,"July 25, 2025",Cancelled
C1031,Male,Teenager,Multan,"June 10, 2025",O5031,"July 27, 2024",McDonald's,Sandwich,Dessert,2,$307.72,Cash,48,"July 18, 2025",343,Active,5,"March 3, 2025",Delivered
C3637,Other,Senior,Karachi,"June 8, 2025",O7637,"July 27, 2024",McDonald's,Pizza,Dessert,1,"$1,061.21",Wallet,33,"July 9, 2025",422,Inactive,3,"March 4, 2025",Cancelled
C1102,Male,Adult,Peshawar,"May 27, 2025",O5102,"July 29, 2024",McDonald's,Sandwich,Fast Food,4,"$1,330.47",Cash,30,"April 13, 2025",303,Inactive,2,"May 10, 2025",Cancelled
C6922,Other,Senior,Karachi,"January 13, 2025",O10922,"July 29, 2024",McDonald's,Pasta,Chinese,2,"$1,365.77",Cash,10,"January 8, 2025",156,Inactive,3,"February 26, 2025",Delayed
C1670,Female,Senior,Islamabad,"February 19, 2025",O5670,"July 29, 2024",McDonald's,Sandwich,Continental,4,$962.12,Cash,14,"May 9, 2025",293,Inactive,2,"July 13, 2025",Delayed
C3498,Female,Senior,Peshawar,"March 20, 2024",O7498,"July 30, 2024",McDonald's,Burger,Fast Food,4,"$1,158.94",Wallet,43,"March 8, 2025",84,Active,5,"June 7, 2025",Delivered
C3536,Other,Teenager,Karachi,"April 3, 2025",O7536,"July 31, 2024",McDonald's,Fries,Continental,4,$702.58,Wallet,6,"February 19, 2025",482,Inactive,1,"September 24, 2024",Delivered
C6493,Female,Senior,Islamabad,"July 31, 2024",O10493,"July 31, 2024",McDonald's,Fries,Fast Food,4,$231.86,Cash,17,"February 13, 2025",86,Active,1,"August 15, 2025",Delayed
C3825,Female,Adult,Lahore,"July 5, 2024",O7825,"July 31, 2024",McDonald's,Burger,Continental,2,$905.42,Cash,21,"March 12, 2025",129,Inactive,3,"July 26, 2025",Delivered
C5911,Male,Adult,Multan,"April 26, 2025",O9911,"August 1, 2024",McDonald's,Pasta,Chinese,5,"$1,064.53",Wallet,48,"September 22, 2024",185,Active,1,"February 2, 2025",Delayed
C5675,Other,Teenager,Islamabad,"April 12, 2024",O9675,"August 5, 2024",McDonald's,Pasta,Italian,5,$488.20,Cash,27,"August 8, 2025",269,Active,1,"April 13, 2025",Cancelled
C3663,Male,Senior,Multan,"March 13, 2025",O7663,"August 5, 2024",McDonald's,Burger,Fast Food,1,$782.24,Cash,28,"August 6, 2025",242,Active,1,"August 11, 2025",Delivered
C3346,Other,Adult,Karachi,"April 29, 2024",O7346,"August 5, 2024",McDonald's,Sandwich,Continental,4,"$1,007.12",Wallet,20,"April 27, 2025",138,Inactive,4,"December 11, 2024",Delayed
C6111,Male,Teenager,Islamabad,"July 18, 2025",O10111,"August 6, 2024",McDonald's,Pasta,Continental,4,$855.94,Cash,25,"October 19, 2024",241,Inactive,4,"May 16, 2025",Cancelled
C4109,Female,Adult,Multan,"January 26, 2024",O8109,"August 7, 2024",McDonald's,Pasta,Dessert,4,$200.96,Wallet,29,"June 29, 2025",388,Active,5,"June 4, 2025",Delayed
C6699,Male,Teenager,Lahore,"September 27, 2024",O10699,"August 7, 2024",McDonald's,Pasta,Continental,1,$101.73,Card,12,"April 24, 2025",44,Active,5,"January 14, 2025",Cancelled
C5085,Other,Adult,Lahore,"July 14, 2025",O9085,"August 8, 2024",McDonald's,Fries,Italian,2,"$1,018.41",Cash,22,"November 23, 2024",255,Inactive,1,"April 6, 2025",Delayed
C1854,Other,Adult,Lahore,"March 7, 2024",O5854,"August 8, 2024",McDonald's,Sandwich,Fast Food,1,$781.29,Cash,6,"December 29, 2024",130,Active,3,"July 20, 2025",Delivered
C1076,Female,Adult,Karachi,"December 10, 2023",O5076,"August 9, 2024",McDonald's,Sandwich,Fast Food,2,"$1,151.01",Wallet,50,"December 20, 2024",338,Inactive,4,"August 6, 2025",Delayed
C6450,Female,Senior,Peshawar,"November 29, 2023",O10450,"August 10, 2024",McDonald's,Sandwich,Continental,2,"$1,355.49",Card,37,"November 6, 2024",190,Inactive,3,"August 26, 2024",Delivered
C4630,Male,Senior,Karachi,"November 19, 2023",O8630,"August 10, 2024",McDonald's,Sandwich,Fast Food,2,$612.46,Card,19,"November 23, 2024",386,Inactive,1,"November 30, 2024",Delivered
C2089,Other,Adult,Lahore,"July 11, 2024",O6089,"August 11, 2024",McDonald's,Fries,Continental,1,$794.41,Wallet,28,"November 16, 2024",495,Active,1,"April 6, 2025",Delayed
C4293,Female,Teenager,Lahore,"September 15, 2024",O8293,"August 11, 2024",McDonald's,Pizza,Italian,2,$170.99,Cash,21,"October 1, 2024",370,Active,1,"August 27, 2024",Cancelled
C4939,Female,Adult,Karachi,"January 5, 2025",O8939,"August 11, 2024",McDonald's,Burger,Fast Food,4,$265.48,Card,22,"February 1, 2025",195,Inactive,2,"August 20, 2025",Delivered
C4147,Female,Senior,Peshawar,"December 7, 2023",O8147,"August 12, 2024",McDonald's,Burger,Fast Food,2,$279.95,Wallet,50,"October 19, 2024",468,Active,5,"July 26, 2025",Delayed
C6299,Female,Teenager,Karachi,"March 31, 2025",O10299,"August 14, 2024",McDonald's,Burger,Dessert,4,$911.91,Cash,24,"July 31, 2025",103,Active,1,"June 6, 2025",Delayed
C5008,Other,Senior,Lahore,"June 27, 2025",O9008,"August 15, 2024",McDonald's,Pasta,Italian,3,$122.72,Wallet,8,"February 1, 2025",250,Inactive,3,"December 1, 2024",Cancelled
C1789,Other,Teenager,Karachi,"February 21, 2024",O5789,"August 15, 2024",McDonald's,Pizza,Continental,3,$181.05,Cash,13,"May 2, 2025",476,Inactive,5,"October 12, 2024",Cancelled
C2179,Other,Adult,Islamabad,"June 11, 2024",O6179,"August 15, 2024",McDonald's,Pasta,Italian,3,$764.53,Cash,36,"August 18, 2025",193,Inactive,4,"June 14, 2025",Delivered
C5115,Male,Senior,Lahore,"May 1, 2024",O9115,"August 16, 2024",McDonald's,Burger,Italian,1,"$1,007.36",Cash,19,"June 13, 2025",392,Inactive,3,"July 8, 2025",Delayed
C2125,Other,Senior,Karachi,"November 3, 2024",O6125,"August 17, 2024",McDonald's,Burger,Fast Food,3,$146.58,Wallet,10,"September 3, 2024",136,Inactive,4,"January 4, 2025",Delayed
C1594,Male,Senior,Peshawar,"July 13, 2025",O5594,"August 17, 2024",McDonald's,Pasta,Fast Food,4,$920.78,Wallet,15,"April 3, 2025",399,Inactive,5,"August 25, 2024",Cancelled
C5196,Other,Teenager,Peshawar,"October 29, 2024",O9196,"August 19, 2024",McDonald's,Fries,Italian,2,$764.49,Card,25,"September 7, 2024",158,Inactive,3,"September 15, 2024",Cancelled
C1027,Female,Adult,Multan,"February 19, 2024",O5027,"August 19, 2024",McDonald's,Burger,Italian,1,"$1,259.02",Card,24,"March 24, 2025",0,Inactive,2,"October 3, 2024",Delivered
C1155,Female,Teenager,Multan,"June 5, 2024",O5155,"August 20, 2024",McDonald's,Burger,Continental,3,"$1,269.85",Wallet,5,"May 11, 2025",480,Active,5,"March 26, 2025",Cancelled
C3428,Female,Teenager,Islamabad,"July 19, 2025",O7428,"August 21, 2024",McDonald's,Sandwich,Continental,1,$417.52,Card,21,"November 28, 2024",6,Inactive,2,"November 24, 2024",Delivered
C2916,Other,Adult,Multan,"July 7, 2025",O6916,"August 21, 2024",McDonald's,Fries,Continental,3,$402.44,Cash,11,"May 31, 2025",164,Active,3,"August 28, 2024",Cancelled
